724095467	Loaded_Language	180	198
724095467	Loaded_Language	203	228
724095467	Doubt	203	233
724095467	Doubt	235	242
724095467	Loaded_Language	634	658
724095467	Doubt	2654	2684
724095467	Doubt	2701	2731
724095467	Exaggeration,Minimisation	2836	2848
724095467	Doubt	3638	3651
724095467	Doubt	3653	3689
724095467	Loaded_Language	3662	3689
724095467	Doubt	3703	3720
724095467	Doubt	3722	3736
724095467	Doubt	3746	3798
724095467	Doubt	3800	3820
724095467	Doubt	3829	3846
724095467	Doubt	3853	3866
724095467	Doubt	3868	3921
