741802985	Doubt	0	93
741802985	Doubt	104	131
741802985	Loaded_Language	395	408
741802985	Doubt	410	460
741802985	Doubt	471	501
741802985	Doubt	506	534
741802985	Appeal_to_fear-prejudice	536	572
741802985	Appeal_to_fear-prejudice	580	587
741802985	Appeal_to_fear-prejudice	589	594
741802985	Appeal_to_fear-prejudice	599	614
741802985	Appeal_to_fear-prejudice	616	767
741802985	Appeal_to_fear-prejudice	775	783
741802985	Reductio_ad_hitlerum	1855	1871
741802985	Reductio_ad_hitlerum	1886	1893
741802985	Loaded_Language	1987	2022
