752287274	Name_Calling,Labeling	0	49
752287274	Loaded_Language	439	444
752287274	Loaded_Language	1696	1703
752287274	Name_Calling,Labeling	1712	1717
752287274	Name_Calling,Labeling	1720	1746
752287274	Name_Calling,Labeling	1754	1770
752287274	Name_Calling,Labeling	1774	1780
752287274	Name_Calling,Labeling	1782	1800
752287274	Doubt	2033	2064
752287274	Doubt	2069	2079
752287274	Doubt	2135	2211
752287274	Name_Calling,Labeling	3053	3068
752287274	Name_Calling,Labeling	3079	3083
752287274	Doubt	3614	3644
752287274	Exaggeration,Minimisation	5739	5757
752287274	Doubt	6479	6557
752287274	Doubt	6561	6575
752287274	Doubt	6584	6700
752287274	Doubt	7208	7244
752287274	Doubt	7249	7252
752287274	Loaded_Language	7264	7292
752287274	Doubt	7455	7490
752287274	Thought-terminating_Cliches	7536	7537
752287274	Thought-terminating_Cliches	7544	7557
752287274	Doubt	7766	7786
752287274	Doubt	7789	7825
752287274	Exaggeration,Minimisation	8151	8190
752287274	Appeal_to_fear-prejudice	8193	8262
