999001287	Flag-Waving	171	193
999001287	Flag-Waving	197	219
999001287	Flag-Waving	234	242
999001287	Doubt	2831	2893
999001287	Doubt	2902	2944
999001287	Doubt	2948	2956
999001287	Appeal_to_Authority	4199	4213
999001287	Appeal_to_Authority	4238	4329
999001287	Appeal_to_Authority	4331	4492
999001287	Appeal_to_Authority	4497	4563
999001287	Appeal_to_Authority	4571	4597
999001287	Appeal_to_Authority	4606	4617
999001287	Doubt	5147	5222
999001287	Doubt	5225	5255
999001287	Doubt	5257	5317
999001287	Doubt	5322	5340
999001287	Doubt	5349	5358
999001287	Doubt	5361	5383
999001287	Doubt	5387	5395
999001287	Doubt	5401	5409
999001287	Doubt	5419	5423
999001287	Loaded_Language	5490	5516
