782017101	Loaded_Language	264	278
782017101	Loaded_Language	303	311
782017101	Black-and-White_Fallacy	313	330
782017101	Black-and-White_Fallacy	333	359
782017101	Black-and-White_Fallacy	362	366
782017101	Name_Calling,Labeling	627	642
782017101	Loaded_Language	1242	1253
782017101	Loaded_Language	1374	1387
782017101	Loaded_Language	1531	1550
782017101	Loaded_Language	1822	1833
782017101	Name_Calling,Labeling	2363	2370
782017101	Causal_Oversimplification	2434	2472
782017101	Name_Calling,Labeling	3384	3397
782017101	Loaded_Language	5331	5348
782017101	Loaded_Language	5709	5744
782017101	Name_Calling,Labeling	5847	5860
782017101	Loaded_Language	6661	6667
782017101	Loaded_Language	6999	7010
782017101	Loaded_Language	7261	7283
782017101	Repetition	7558	7585
782017101	Slogans	7663	7672
