790677230	Slogans	492	502
790677230	Name_Calling,Labeling	737	746
790677230	Name_Calling,Labeling	758	764
790677230	Loaded_Language	807	826
790677230	Appeal_to_Authority	886	911
790677230	Loaded_Language	1174	1193
790677230	Loaded_Language	1212	1222
790677230	Loaded_Language	1248	1281
790677230	Repetition	2083	2091
790677230	Loaded_Language	2177	2194
790677230	Loaded_Language	2286	2310
790677230	Loaded_Language	2353	2355
790677230	Name_Calling,Labeling	2369	2376
790677230	Name_Calling,Labeling	2404	2417
790677230	Loaded_Language	3033	3044
790677230	Loaded_Language	3064	3071
790677230	Doubt	3766	3799
790677230	Doubt	3802	3937
790677230	Doubt	3941	3970
790677230	Doubt	3986	4035
790677230	Loaded_Language	4310	4331
790677230	Loaded_Language	4346	4354
790677230	Loaded_Language	4655	4681
790677230	Doubt	4747	4754
790677230	Doubt	4865	4939
790677230	Doubt	4953	4976
790677230	Doubt	5352	5419
790677230	Repetition	5968	5978
790677230	Doubt	7811	7850
790677230	Doubt	7862	7929
790677230	Loaded_Language	9349	9360
790677230	Loaded_Language	9512	9517
790677230	Loaded_Language	9523	9535
790677230	Exaggeration,Minimisation	9712	9728
790677230	Exaggeration,Minimisation	9737	9738
790677230	Exaggeration,Minimisation	9752	9770
790677230	Causal_Oversimplification	9877	9899
790677230	Causal_Oversimplification	9904	9977
790677230	Causal_Oversimplification	9982	10001
790677230	Loaded_Language	10010	10044
790677230	Flag-Waving	10104	10105
790677230	Flag-Waving	10115	10156
790677230	Loaded_Language	10148	10156
790677230	Appeal_to_fear-prejudice	10273	10374
790677230	Exaggeration,Minimisation	10315	10374
790677230	Loaded_Language	10398	10423
790677230	Loaded_Language	10427	10436
790677230	Loaded_Language	10506	10526
790677230	Exaggeration,Minimisation	10727	10752
790677230	Name_Calling,Labeling	10980	11001
790677230	Doubt	10980	11033
790677230	Exaggeration,Minimisation	11100	11140
790677230	Exaggeration,Minimisation	11145	11170
790677230	Exaggeration,Minimisation	11172	11200
790677230	Exaggeration,Minimisation	11202	11213
790677230	Repetition	11229	11234
790677230	Exaggeration,Minimisation	11218	11243
790677230	Exaggeration,Minimisation	11245	11272
790677230	Flag-Waving	11245	11272
790677230	Exaggeration,Minimisation	11281	11293
790677230	Flag-Waving	11281	11293
790677230	Name_Calling,Labeling	11955	11981
790677230	Name_Calling,Labeling	11985	11999
