790665855	Loaded_Language	457	506
790665855	Doubt	567	570
790665855	Doubt	581	615
790665855	Doubt	624	639
790665855	Doubt	646	654
790665855	Doubt	658	683
790665855	Doubt	811	904
790665855	Doubt	915	922
790665855	Loaded_Language	994	1043
790665855	Loaded_Language	1763	1772
790665855	Loaded_Language	3450	3459
790665855	Reductio_ad_hitlerum	3728	3771
790665855	Name_Calling,Labeling	3728	3784
790665855	Loaded_Language	4412	4419
790665855	Loaded_Language	4427	4462
790665855	Name_Calling,Labeling	4632	4652
790665855	Name_Calling,Labeling	4669	4697
790665855	Appeal_to_Authority	4947	4996
790665855	Doubt	5127	5158
790665855	Doubt	5166	5195
790665855	Doubt	5210	5225
790665855	Doubt	5228	5241
790665855	Loaded_Language	5760	5782
790665855	Appeal_to_fear-prejudice	5811	5874
790665855	Appeal_to_fear-prejudice	5884	5971
790665855	Appeal_to_fear-prejudice	5975	5980
790665855	Name_Calling,Labeling	6088	6103
