759337941	Loaded_Language	34	60
759337941	Name_Calling,Labeling	61	69
759337941	Name_Calling,Labeling	77	101
759337941	Doubt	103	112
759337941	Loaded_Language	114	134
759337941	Name_Calling,Labeling	136	182
759337941	Name_Calling,Labeling	193	209
759337941	Exaggeration,Minimisation	313	343
759337941	Loaded_Language	364	378
759337941	Name_Calling,Labeling	412	435
759337941	Exaggeration,Minimisation	438	443
759337941	Exaggeration,Minimisation	452	497
759337941	Exaggeration,Minimisation	582	592
759337941	Loaded_Language	1303	1312
759337941	Loaded_Language	1322	1351
759337941	Loaded_Language	1356	1423
759337941	Loaded_Language	1520	1534
759337941	Name_Calling,Labeling	1537	1572
759337941	Repetition	1810	1833
759337941	Name_Calling,Labeling	1810	1838
759337941	Name_Calling,Labeling	1944	2023
759337941	Loaded_Language	2298	2322
759337941	Doubt	2324	2331
759337941	Doubt	2342	2372
759337941	Doubt	2376	2450
759337941	Doubt	2458	2517
759337941	Loaded_Language	2733	2742
759337941	Exaggeration,Minimisation	3304	3328
