771406408	Name_Calling,Labeling	37	43
771406408	Exaggeration,Minimisation	73	114
771406408	Repetition	380	399
771406408	Loaded_Language	510	524
771406408	Loaded_Language	694	713
771406408	Exaggeration,Minimisation	735	801
771406408	Name_Calling,Labeling	1030	1048
771406408	Repetition	1115	1134
771406408	Loaded_Language	1143	1149
771406408	Obfuscation,Intentional_Vagueness,Confusion	1213	1260
771406408	Repetition	1343	1356
771406408	Loaded_Language	1828	1845
771406408	Loaded_Language	1876	1883
771406408	Straw_Men	1941	1985
771406408	Loaded_Language	2671	2693
771406408	Loaded_Language	3342	3350
771406408	Loaded_Language	3358	3370
771406408	Loaded_Language	3456	3468
