773748383	Loaded_Language	39	40
773748383	Loaded_Language	58	72
773748383	Loaded_Language	176	200
773748383	Loaded_Language	755	765
773748383	Exaggeration,Minimisation	1671	1701
773748383	Exaggeration,Minimisation	1714	1751
773748383	Exaggeration,Minimisation	2822	2855
773748383	Exaggeration,Minimisation	3329	3337
773748383	Exaggeration,Minimisation	3347	3427
773748383	Loaded_Language	3535	3559
773748383	Doubt	3742	3749
773748383	Doubt	3756	3795
773748383	Doubt	3797	3882
773748383	Doubt	3897	3927
773748383	Loaded_Language	4198	4228
773748383	Loaded_Language	4386	4415
773748383	Doubt	4468	4526
773748383	Doubt	4528	4557
773748383	Doubt	4562	4581
773748383	Loaded_Language	5038	5044
773748383	Loaded_Language	5053	5058
