776049384	Loaded_Language	52	64
776049384	Loaded_Language	74	82
776049384	Name_Calling,Labeling	166	184
776049384	Loaded_Language	225	236
776049384	Name_Calling,Labeling	486	497
776049384	Name_Calling,Labeling	609	625
776049384	Repetition	1068	1079
776049384	Repetition	1190	1201
776049384	Repetition	1302	1313
776049384	Repetition	1396	1407
776049384	Repetition	1428	1438
776049384	Repetition	1497	1508
776049384	Repetition	1538	1548
776049384	Repetition	1629	1640
776049384	Repetition	1680	1690
776049384	Repetition	1723	1734
776049384	Repetition	1937	1947
776049384	Repetition	1975	1986
776049384	Repetition	2020	2030
776049384	Repetition	2056	2067
776049384	Repetition	2090	2100
776049384	Exaggeration,Minimisation	2205	2237
776049384	Slogans	2298	2322
776049384	Slogans	2363	2370
776049384	Loaded_Language	2409	2421
776049384	Loaded_Language	3303	3327
776049384	Loaded_Language	3670	3683
776049384	Name_Calling,Labeling	3883	3894
776049384	Repetition	4382	4394
776049384	Name_Calling,Labeling	4601	4621
776049384	Loaded_Language	4730	4736
776049384	Loaded_Language	5128	5158
776049384	Repetition	5735	5757
776049384	Loaded_Language	5809	5830
776049384	Loaded_Language	6193	6202
776049384	Slogans	7330	7354
776049384	Loaded_Language	9188	9206
776049384	Repetition	9334	9353
776049384	Loaded_Language	9398	9413
776049384	Loaded_Language	10381	10389
776049384	Loaded_Language	10514	10539
776049384	Appeal_to_fear-prejudice	10572	10596
776049384	Slogans	10900	10938
776049384	Slogans	10942	10953
776049384	Slogans	10955	10965
776049384	Slogans	10969	10973
776049384	Slogans	10991	11019
776049384	Slogans	11021	11038
