729940206	Loaded_Language	343	352
729940206	Doubt	265	422
729940206	Loaded_Language	368	422
729940206	Name_Calling,Labeling	368	422
729940206	Exaggeration,Minimisation	559	570
729940206	Exaggeration,Minimisation	573	595
729940206	Loaded_Language	630	670
729940206	Loaded_Language	1161	1171
729940206	Doubt	1292	1303
729940206	Doubt	1305	1345
729940206	Thought-terminating_Cliches	1305	1345
729940206	Doubt	1347	1394
729940206	Doubt	1396	1415
729940206	Name_Calling,Labeling	1976	1996
729940206	Repetition	2002	2013
