701553469	Loaded_Language	36	43
701553469	Slogans	90	120
701553469	Slogans	122	161
701553469	Loaded_Language	303	311
701553469	Loaded_Language	321	325
701553469	Loaded_Language	371	382
701553469	Name_Calling,Labeling	1840	1869
701553469	Name_Calling,Labeling	1994	2013
701553469	Causal_Oversimplification	2125	2166
701553469	Causal_Oversimplification	2180	2302
701553469	Doubt	2620	2635
701553469	Doubt	2640	2814
701553469	Doubt	2829	2951
701553469	Exaggeration,Minimisation	3317	3338
701553469	Loaded_Language	3317	3338
701553469	Slogans	3618	3645
701553469	Name_Calling,Labeling	3869	3902
701553469	Loaded_Language	4075	4093
701553469	Appeal_to_fear-prejudice	4366	4389
701553469	Appeal_to_fear-prejudice	4393	4406
701553469	Appeal_to_fear-prejudice	4410	4488
