703821117	Causal_Oversimplification	97	130
703821117	Causal_Oversimplification	134	146
703821117	Causal_Oversimplification	149	152
703821117	Loaded_Language	173	205
703821117	Exaggeration,Minimisation	158	231
703821117	Flag-Waving	458	479
703821117	Flag-Waving	488	511
703821117	Flag-Waving	811	820
703821117	Flag-Waving	823	867
703821117	Loaded_Language	2387	2413
703821117	Name_Calling,Labeling	2510	2529
703821117	Name_Calling,Labeling	2537	2568
703821117	Exaggeration,Minimisation	3382	3397
703821117	Loaded_Language	3484	3490
703821117	Exaggeration,Minimisation	3505	3556
703821117	Exaggeration,Minimisation	3892	3919
703821117	Exaggeration,Minimisation	3928	3971
703821117	Exaggeration,Minimisation	4914	4949
703821117	Causal_Oversimplification	5135	5174
703821117	Reductio_ad_hitlerum	5135	5174
703821117	Causal_Oversimplification	5176	5227
703821117	Reductio_ad_hitlerum	5816	5886
703821117	Name_Calling,Labeling	6204	6211
703821117	Causal_Oversimplification	6279	6333
703821117	Causal_Oversimplification	6335	6361
703821117	Exaggeration,Minimisation	6371	6394
703821117	Flag-Waving	6997	7010
703821117	Flag-Waving	7024	7053
703821117	Loaded_Language	7412	7437
703821117	Doubt	10232	10328
703821117	Doubt	10346	10353
703821117	Whataboutism	10355	10383
703821117	Whataboutism	10392	10437
703821117	Whataboutism	10442	10458
703821117	Whataboutism	10466	10486
703821117	Doubt	10504	10506
703821117	Exaggeration,Minimisation	10543	10564
703821117	Doubt	10510	10583
703821117	Doubt	10588	10603
703821117	Exaggeration,Minimisation	10616	10636
703821117	Red_Herring	10653	10749
703821117	Red_Herring	10767	10775
703821117	Name_Calling,Labeling	10878	10892
703821117	Name_Calling,Labeling	10894	10899
703821117	Doubt	11027	11098
703821117	Doubt	11115	11137
703821117	Loaded_Language	11450	11473
703821117	Name_Calling,Labeling	11769	11803
703821117	Red_Herring	11922	12005
703821117	Repetition	11922	12005
703821117	Exaggeration,Minimisation	12113	12124
703821117	Name_Calling,Labeling	12954	12973
703821117	Loaded_Language	13173	13240
703821117	Exaggeration,Minimisation	13803	13805
703821117	Exaggeration,Minimisation	13815	13824
703821117	Causal_Oversimplification	13826	13846
703821117	Causal_Oversimplification	13848	13877
703821117	Causal_Oversimplification	13885	13931
703821117	Loaded_Language	14032	14036
703821117	Flag-Waving	14259	14266
703821117	Flag-Waving	14269	14301
703821117	Causal_Oversimplification	14372	14452
703821117	Causal_Oversimplification	14455	14482
703821117	Causal_Oversimplification	14602	14615
703821117	Causal_Oversimplification	14619	14686
703821117	Causal_Oversimplification	14699	14726
703821117	Causal_Oversimplification	14734	14749
703821117	Thought-terminating_Cliches	14866	14871
703821117	Thought-terminating_Cliches	14877	14893
703821117	Causal_Oversimplification	15032	15083
703821117	Causal_Oversimplification	15086	15094
703821117	Causal_Oversimplification	15594	15626
703821117	Causal_Oversimplification	15635	15666
703821117	Loaded_Language	15987	16032
703821117	Causal_Oversimplification	16133	16176
703821117	Causal_Oversimplification	16188	16194
703821117	Loaded_Language	16542	16592
703821117	Loaded_Language	16719	16761
703821117	Appeal_to_Authority	16763	16798
703821117	Appeal_to_fear-prejudice	16880	16943
703821117	Appeal_to_fear-prejudice	16948	16983
703821117	Appeal_to_fear-prejudice	17314	17379
703821117	Appeal_to_fear-prejudice	17382	17463
703821117	Name_Calling,Labeling	18075	18133
703821117	Reductio_ad_hitlerum	18079	18133
703821117	Exaggeration,Minimisation	18179	18198
703821117	Flag-Waving	18242	18260
703821117	Repetition	18272	18292
703821117	Flag-Waving	18269	18305
703821117	Flag-Waving	18318	18319
703821117	Flag-Waving	18328	18365
703821117	Repetition	18361	18365
703821117	Exaggeration,Minimisation	18407	18435
703821117	Exaggeration,Minimisation	18438	18446
