7384471099	Slogans	0	16
7384471099	Slogans	116	132
7384471099	Loaded_Language	365	396
7384471099	Doubt	338	424
7384471099	Doubt	431	661
7384471099	Doubt	680	691
7384471099	Exaggeration,Minimisation	802	837
7384471099	Exaggeration,Minimisation	1044	1079
7384471099	Loaded_Language	1900	1916
7384471099	Name_Calling,Labeling	2444	2463
7384471099	Doubt	3617	3651
7384471099	Doubt	4664	4736
7384471099	Doubt	4740	4766
7384471099	Doubt	4779	4886
7384471099	Doubt	4916	5016
7384471099	Doubt	5029	5133
7384471099	Flag-Waving	5241	5306
7384471099	Causal_Oversimplification	5310	5313
7384471099	Causal_Oversimplification	5325	5334
7384471099	Causal_Oversimplification	5338	5397
7384471099	Exaggeration,Minimisation	5338	5397
7384471099	Flag-Waving	5413	5463
7384471099	Causal_Oversimplification	5471	5473
7384471099	Causal_Oversimplification	5482	5491
7384471099	Causal_Oversimplification	5495	5553
7384471099	Appeal_to_Authority	6211	6263
7384471099	Appeal_to_Authority	6265	6267
7384471099	Appeal_to_Authority	6274	6320
7384471099	Appeal_to_Authority	6322	6374
7384471099	Appeal_to_Authority	6379	6432
7384471099	Appeal_to_Authority	6434	6435
7384471099	Appeal_to_Authority	6438	6462
7384471099	Appeal_to_Authority	6467	6471
7384471099	Appeal_to_Authority	6474	6482
7384471099	Appeal_to_Authority	6491	6540
7384471099	Appeal_to_fear-prejudice	6565	6575
7384471099	Thought-terminating_Cliches	6565	6575
7384471099	Appeal_to_fear-prejudice	6589	6599
7384471099	Thought-terminating_Cliches	6589	6599
7384471099	Appeal_to_fear-prejudice	6603	6614
7384471099	Thought-terminating_Cliches	6603	6614
7384471099	Appeal_to_fear-prejudice	6633	6653
7384471099	Thought-terminating_Cliches	6633	6653
