711622457	Loaded_Language	572	608
711622457	Whataboutism	527	660
711622457	Thought-terminating_Cliches	664	680
711622457	Whataboutism	699	832
711622457	Thought-terminating_Cliches	836	852
711622457	Doubt	912	924
711622457	Doubt	931	946
711622457	Doubt	990	991
711622457	Causal_Oversimplification	1047	1115
711622457	Appeal_to_fear-prejudice	1235	1273
711622457	Reductio_ad_hitlerum	1235	1273
711622457	Appeal_to_fear-prejudice	1280	1314
711622457	Reductio_ad_hitlerum	1280	1314
711622457	Appeal_to_fear-prejudice	1319	1378
711622457	Reductio_ad_hitlerum	1319	1378
711622457	Appeal_to_fear-prejudice	1390	1398
711622457	Reductio_ad_hitlerum	1390	1398
711622457	Flag-Waving	1510	1541
711622457	Appeal_to_fear-prejudice	2119	2177
711622457	Appeal_to_fear-prejudice	2184	2207
711622457	Appeal_to_fear-prejudice	2700	2766
711622457	Black-and-White_Fallacy	2700	2766
711622457	Appeal_to_fear-prejudice	2768	2841
711622457	Black-and-White_Fallacy	2768	2841
711622457	Appeal_to_fear-prejudice	2843	2870
711622457	Black-and-White_Fallacy	2843	2870
711622457	Appeal_to_fear-prejudice	2872	2902
711622457	Black-and-White_Fallacy	2872	2902
711622457	Appeal_to_fear-prejudice	2904	2946
711622457	Black-and-White_Fallacy	2904	2946
711622457	Appeal_to_fear-prejudice	2951	2958
711622457	Black-and-White_Fallacy	2951	2958
711622457	Appeal_to_fear-prejudice	2960	2998
711622457	Black-and-White_Fallacy	2960	2998
711622457	Loaded_Language	3064	3108
711622457	Loaded_Language	3111	3124
711622457	Appeal_to_fear-prejudice	3656	3694
711622457	Reductio_ad_hitlerum	3656	3694
711622457	Appeal_to_fear-prejudice	3701	3735
711622457	Reductio_ad_hitlerum	3701	3735
711622457	Appeal_to_fear-prejudice	3740	3813
711622457	Reductio_ad_hitlerum	3740	3813
711622457	Appeal_to_fear-prejudice	3822	3823
711622457	Reductio_ad_hitlerum	3822	3823
