789615291	Loaded_Language	520	556
789615291	Causal_Oversimplification	712	724
789615291	Causal_Oversimplification	727	792
789615291	Causal_Oversimplification	800	844
789615291	Causal_Oversimplification	847	905
789615291	Causal_Oversimplification	915	948
789615291	Causal_Oversimplification	958	959
789615291	Causal_Oversimplification	970	1073
789615291	Name_Calling,Labeling	1154	1163
789615291	Loaded_Language	2036	2055
789615291	Loaded_Language	2179	2209
789615291	Name_Calling,Labeling	2216	2229
789615291	Loaded_Language	2250	2264
789615291	Name_Calling,Labeling	2404	2413
789615291	Repetition	2404	2413
789615291	Loaded_Language	2685	2709
789615291	Name_Calling,Labeling	3344	3362
789615291	Loaded_Language	3598	3611
789615291	Doubt	4056	4072
789615291	Doubt	4079	4117
789615291	Doubt	4119	4141
789615291	Loaded_Language	4633	4654
789615291	Name_Calling,Labeling	5884	5911
789615291	Loaded_Language	6555	6570
789615291	Name_Calling,Labeling	6704	6742
789615291	Loaded_Language	6812	6821
789615291	Flag-Waving	6831	6864
789615291	Flag-Waving	6874	6946
789615291	Slogans	7071	7099
789615291	Name_Calling,Labeling	7340	7370
789615291	Name_Calling,Labeling	7897	7937
789615291	Name_Calling,Labeling	8202	8212
789615291	Loaded_Language	8617	8654
789615291	Loaded_Language	9408	9410
789615291	Name_Calling,Labeling	9411	9426
789615291	Loaded_Language	9434	9444
789615291	Loaded_Language	9481	9512
789615291	Doubt	9595	9641
789615291	Name_Calling,Labeling	9630	9641
789615291	Causal_Oversimplification	9816	9873
789615291	Exaggeration,Minimisation	9816	9873
789615291	Causal_Oversimplification	9878	9898
789615291	Exaggeration,Minimisation	9878	9898
789615291	Causal_Oversimplification	9902	9972
789615291	Exaggeration,Minimisation	9902	9972
789615291	Loaded_Language	10068	10087
789615291	Loaded_Language	10102	10124
789615291	Name_Calling,Labeling	10347	10362
789615291	Name_Calling,Labeling	10374	10382
789615291	Loaded_Language	10974	10998
789615291	Name_Calling,Labeling	11604	11613
789615291	Loaded_Language	11732	11763
789615291	Loaded_Language	11781	11790
789615291	Name_Calling,Labeling	12040	12074
789615291	Name_Calling,Labeling	12131	12158
789615291	Name_Calling,Labeling	12176	12190
789615291	Loaded_Language	12231	12256
789615291	Loaded_Language	12404	12416
789615291	Loaded_Language	12462	12481
789615291	Name_Calling,Labeling	12558	12568
789615291	Name_Calling,Labeling	12633	12686
789615291	Name_Calling,Labeling	12715	12734
789615291	Name_Calling,Labeling	12751	12757
789615291	Loaded_Language	12798	12818
789615291	Name_Calling,Labeling	13036	13080
789615291	Name_Calling,Labeling	13309	13336
789615291	Name_Calling,Labeling	13350	13356
789615291	Loaded_Language	13429	13435
789615291	Repetition	13581	13590
789615291	Name_Calling,Labeling	13864	13876
789615291	Loaded_Language	14140	14202
789615291	Loaded_Language	14251	14262
789615291	Loaded_Language	14405	14426
