741923579	Causal_Oversimplification	1425	1438
741923579	Causal_Oversimplification	1447	1478
741923579	Causal_Oversimplification	1487	1614
741923579	Causal_Oversimplification	1616	1630
741923579	Loaded_Language	1616	1630
741923579	Slogans	1616	1630
741923579	Appeal_to_fear-prejudice	1851	2006
741923579	Causal_Oversimplification	2353	2419
741923579	Causal_Oversimplification	2421	2510
741923579	Causal_Oversimplification	2512	2646
741923579	Doubt	2648	2754
741923579	Reductio_ad_hitlerum	2966	2984
741923579	Reductio_ad_hitlerum	3002	3009
741923579	Loaded_Language	3151	3170
741923579	Loaded_Language	3195	3202
741923579	Slogans	3203	3218
741923579	Reductio_ad_hitlerum	3289	3339
741923579	Reductio_ad_hitlerum	3345	3366
741923579	Loaded_Language	3476	3507
741923579	Loaded_Language	3525	3539
741923579	Loaded_Language	3547	3556
741923579	Loaded_Language	3728	3757
