769752554	Slogans	60	64
769752554	Repetition	169	173
769752554	Slogans	174	193
769752554	Loaded_Language	309	313
769752554	Repetition	401	421
769752554	Slogans	401	421
769752554	Loaded_Language	613	630
769752554	Exaggeration,Minimisation	793	807
769752554	Name_Calling,Labeling	793	807
769752554	Flag-Waving	882	895
769752554	Name_Calling,Labeling	1029	1055
769752554	Loaded_Language	1342	1350
769752554	Name_Calling,Labeling	1372	1383
769752554	Repetition	1406	1410
769752554	Exaggeration,Minimisation	1443	1479
769752554	Name_Calling,Labeling	1641	1650
769752554	Repetition	1722	1726
769752554	Loaded_Language	1755	1767
769752554	Slogans	1879	1908
769752554	Name_Calling,Labeling	2261	2272
769752554	Repetition	2261	2272
