761546223	Loaded_Language	35	45
761546223	Loaded_Language	68	85
761546223	Repetition	172	189
761546223	Name_Calling,Labeling	213	251
761546223	Name_Calling,Labeling	259	269
761546223	Slogans	259	269
761546223	Loaded_Language	287	299
761546223	Repetition	509	526
761546223	Repetition	639	648
761546223	Repetition	722	738
761546223	Repetition	748	755
761546223	Repetition	858	867
761546223	Repetition	1834	1843
761546223	Repetition	2025	2045
761546223	Repetition	2560	2570
761546223	Repetition	2625	2638
761546223	Repetition	2945	2958
761546223	Repetition	3245	3248
761546223	Repetition	3259	3267
761546223	Repetition	3453	3456
761546223	Repetition	3467	3475
761546223	Repetition	4076	4096
761546223	Repetition	4521	4534
761546223	Repetition	4668	4678
