788900262	Appeal_to_fear-prejudice	0	53
788900262	Appeal_to_fear-prejudice	65	103
788900262	Doubt	178	207
788900262	Loaded_Language	211	231
788900262	Doubt	211	234
788900262	Doubt	242	252
788900262	Doubt	257	277
788900262	Doubt	1519	1563
788900262	Doubt	1567	1594
788900262	Exaggeration,Minimisation	1778	1780
788900262	Exaggeration,Minimisation	1787	1802
788900262	Loaded_Language	1879	1891
788900262	Name_Calling,Labeling	1914	1932
788900262	Name_Calling,Labeling	1948	1954
788900262	Appeal_to_fear-prejudice	2283	2331
788900262	Flag-Waving	2283	2331
788900262	Black-and-White_Fallacy	2333	2424
788900262	Black-and-White_Fallacy	2429	2446
788900262	Flag-Waving	2466	2491
788900262	Loaded_Language	2766	2776
788900262	Name_Calling,Labeling	4145	4152
788900262	Name_Calling,Labeling	4165	4193
788900262	Doubt	4484	4502
788900262	Doubt	4510	4520
788900262	Doubt	4530	4542
788900262	Doubt	4553	4578
788900262	Causal_Oversimplification	4898	4996
788900262	Causal_Oversimplification	5002	5059
788900262	Loaded_Language	5090	5100
788900262	Loaded_Language	5131	5153
788900262	Flag-Waving	5266	5294
788900262	Flag-Waving	5298	5312
788900262	Flag-Waving	5987	5990
788900262	Flag-Waving	5994	6075
788900262	Causal_Oversimplification	6269	6296
788900262	Causal_Oversimplification	6306	6357
788900262	Doubt	6431	6474
788900262	Name_Calling,Labeling	6451	6474
788900262	Doubt	6479	6501
788900262	Name_Calling,Labeling	6525	6583
788900262	Loaded_Language	6584	6605
