769962328	Black-and-White_Fallacy	301	310
769962328	Black-and-White_Fallacy	314	394
769962328	Black-and-White_Fallacy	396	529
769962328	Black-and-White_Fallacy	535	548
769962328	Black-and-White_Fallacy	552	556
769962328	Name_Calling,Labeling	1386	1402
769962328	Doubt	1777	1803
769962328	Doubt	1811	1831
769962328	Name_Calling,Labeling	1972	2001
769962328	Slogans	2069	2074
769962328	Slogans	2077	2088
769962328	Appeal_to_fear-prejudice	2069	2100
769962328	Appeal_to_fear-prejudice	2106	2164
769962328	Flag-Waving	2190	2218
769962328	Flag-Waving	2226	2286
769962328	Slogans	2301	2315
769962328	Slogans	2318	2328
769962328	Name_Calling,Labeling	2625	2645
769962328	Loaded_Language	3038	3065
769962328	Loaded_Language	3085	3097
769962328	Causal_Oversimplification	3099	3112
769962328	Causal_Oversimplification	3121	3158
769962328	Name_Calling,Labeling	3209	3244
769962328	Doubt	3245	3294
769962328	Flag-Waving	3245	3294
769962328	Doubt	3299	3331
769962328	Flag-Waving	3299	3331
769962328	Doubt	3336	3359
769962328	Flag-Waving	3336	3359
769962328	Name_Calling,Labeling	3473	3498
769962328	Doubt	3500	3544
769962328	Doubt	3554	3561
769962328	Causal_Oversimplification	3563	3593
769962328	Name_Calling,Labeling	3624	3664
769962328	Loaded_Language	3782	3784
769962328	Causal_Oversimplification	3882	3890
769962328	Causal_Oversimplification	3896	3900
769962328	Causal_Oversimplification	3907	3909
769962328	Causal_Oversimplification	3919	3926
769962328	Causal_Oversimplification	3929	3934
769962328	Causal_Oversimplification	3938	3950
769962328	Causal_Oversimplification	3959	3962
769962328	Causal_Oversimplification	3966	3985
769962328	Name_Calling,Labeling	3990	4005
769962328	Doubt	4007	4055
769962328	Doubt	4063	4080
769962328	Doubt	4084	4111
769962328	Loaded_Language	4142	4166
769962328	Doubt	4113	4200
769962328	Flag-Waving	4214	4240
769962328	Name_Calling,Labeling	4221	4240
769962328	Loaded_Language	4430	4453
769962328	Doubt	4526	4611
769962328	Name_Calling,Labeling	4642	4650
769962328	Repetition	4642	4650
769962328	Doubt	4639	4706
769962328	Doubt	4710	4737
769962328	Loaded_Language	4858	4905
769962328	Causal_Oversimplification	4949	5035
769962328	Name_Calling,Labeling	5116	5135
769962328	Name_Calling,Labeling	5154	5172
769962328	Loaded_Language	5200	5222
769962328	Causal_Oversimplification	5343	5366
769962328	Causal_Oversimplification	5372	5412
769962328	Causal_Oversimplification	5422	5512
769962328	Causal_Oversimplification	5518	5536
769962328	Loaded_Language	5644	5660
769962328	Loaded_Language	5753	5761
769962328	Loaded_Language	5782	5802
769962328	Loaded_Language	5978	6072
769962328	Exaggeration,Minimisation	6017	6072
769962328	Name_Calling,Labeling	6090	6098
