724791253	Exaggeration,Minimisation	140	160
724791253	Loaded_Language	210	253
724791253	Loaded_Language	348	380
724791253	Exaggeration,Minimisation	495	504
724791253	Exaggeration,Minimisation	512	531
724791253	Whataboutism	537	543
724791253	Whataboutism	546	560
724791253	Whataboutism	570	648
724791253	Appeal_to_fear-prejudice	1006	1073
724791253	Black-and-White_Fallacy	1006	1073
724791253	Appeal_to_fear-prejudice	1075	1140
724791253	Black-and-White_Fallacy	1075	1140
724791253	Appeal_to_fear-prejudice	1142	1171
724791253	Black-and-White_Fallacy	1142	1171
724791253	Appeal_to_fear-prejudice	1173	1204
724791253	Black-and-White_Fallacy	1173	1204
724791253	Appeal_to_fear-prejudice	1206	1253
724791253	Black-and-White_Fallacy	1206	1253
724791253	Appeal_to_fear-prejudice	1258	1267
724791253	Black-and-White_Fallacy	1258	1267
724791253	Appeal_to_fear-prejudice	1269	1304
724791253	Black-and-White_Fallacy	1269	1304
724791253	Name_Calling,Labeling	1306	1310
724791253	Loaded_Language	1326	1350
724791253	Name_Calling,Labeling	1326	1350
724791253	Name_Calling,Labeling	1921	1933
724791253	Loaded_Language	2723	2734
724791253	Appeal_to_Authority	2825	2892
724791253	Appeal_to_Authority	2894	2965
724791253	Appeal_to_fear-prejudice	2894	2965
724791253	Exaggeration,Minimisation	3164	3182
724791253	Name_Calling,Labeling	3164	3182
724791253	Loaded_Language	3598	3614
724791253	Loaded_Language	3692	3716
724791253	Loaded_Language	3794	3865
724791253	Bandwagon	4022	4150
