776368676	Name_Calling,Labeling	41	56
776368676	Name_Calling,Labeling	70	76
776368676	Loaded_Language	77	84
776368676	Name_Calling,Labeling	286	311
776368676	Name_Calling,Labeling	315	323
776368676	Loaded_Language	344	354
776368676	Flag-Waving	344	375
776368676	Loaded_Language	415	428
776368676	Name_Calling,Labeling	429	454
776368676	Loaded_Language	469	482
776368676	Name_Calling,Labeling	469	491
776368676	Loaded_Language	501	512
776368676	Name_Calling,Labeling	501	512
776368676	Name_Calling,Labeling	593	618
776368676	Repetition	593	618
776368676	Loaded_Language	667	674
776368676	Flag-Waving	647	687
776368676	Exaggeration,Minimisation	700	723
776368676	Loaded_Language	700	723
776368676	Name_Calling,Labeling	726	790
776368676	Loaded_Language	776	790
776368676	Flag-Waving	726	809
776368676	Flag-Waving	894	973
776368676	Name_Calling,Labeling	948	973
776368676	Flag-Waving	984	996
776368676	Loaded_Language	1022	1030
776368676	Flag-Waving	1002	1043
776368676	Exaggeration,Minimisation	1056	1079
776368676	Loaded_Language	1056	1079
776368676	Name_Calling,Labeling	1082	1146
776368676	Loaded_Language	1132	1146
776368676	Flag-Waving	1082	1170
776368676	Name_Calling,Labeling	1270	1277
776368676	Loaded_Language	1548	1580
776368676	Exaggeration,Minimisation	1682	1701
776368676	Exaggeration,Minimisation	1705	1720
776368676	Slogans	2097	2119
776368676	Name_Calling,Labeling	2131	2154
776368676	Flag-Waving	2164	2190
776368676	Loaded_Language	2203	2220
776368676	Name_Calling,Labeling	2250	2259
776368676	Loaded_Language	2261	2300
776368676	Loaded_Language	3811	3856
