725498022	Loaded_Language	291	308
725498022	Loaded_Language	527	570
725498022	Loaded_Language	757	780
725498022	Name_Calling,Labeling	1077	1105
725498022	Name_Calling,Labeling	1467	1480
725498022	Loaded_Language	1889	1897
725498022	Obfuscation,Intentional_Vagueness,Confusion	2441	2454
725498022	Loaded_Language	2719	2752
725498022	Loaded_Language	3795	3825
725498022	Loaded_Language	4621	4691
725498022	Name_Calling,Labeling	4621	4691
725498022	Thought-terminating_Cliches	5664	5677
725498022	Name_Calling,Labeling	5678	5687
725498022	Name_Calling,Labeling	5743	5778
725498022	Loaded_Language	5889	5896
725498022	Loaded_Language	5923	5940
725498022	Slogans	6176	6197
725498022	Loaded_Language	6664	6672
725498022	Loaded_Language	6677	6685
725498022	Loaded_Language	7234	7249
725498022	Loaded_Language	7310	7325
725498022	Loaded_Language	7736	7758
725498022	Exaggeration,Minimisation	8084	8101
725498022	Name_Calling,Labeling	8656	8677
725498022	Name_Calling,Labeling	10149	10173
725498022	Name_Calling,Labeling	10814	10839
725498022	Name_Calling,Labeling	11824	11859
725498022	Loaded_Language	14236	14245
725498022	Loaded_Language	14283	14296
725498022	Loaded_Language	14306	14308
725498022	Name_Calling,Labeling	16690	16718
725498022	Thought-terminating_Cliches	16902	16908
725498022	Thought-terminating_Cliches	16916	16927
725498022	Loaded_Language	17336	17357
725498022	Loaded_Language	17380	17394
725498022	Name_Calling,Labeling	17764	17773
725498022	Whataboutism	18602	18615
725498022	Whataboutism	18638	18677
725498022	Name_Calling,Labeling	19704	19749
725498022	Appeal_to_fear-prejudice	20020	20044
725498022	Loaded_Language	20020	20044
725498022	Doubt	20595	20599
725498022	Doubt	20611	20709
725498022	Loaded_Language	21094	21110
725498022	Loaded_Language	21198	21214
725498022	Appeal_to_fear-prejudice	21709	21860
725498022	Appeal_to_fear-prejudice	21871	21914
