727736557	Name_Calling,Labeling	97	107
727736557	Name_Calling,Labeling	193	214
727736557	Name_Calling,Labeling	303	309
727736557	Name_Calling,Labeling	312	322
727736557	Loaded_Language	624	642
727736557	Loaded_Language	996	1021
727736557	Causal_Oversimplification	1187	1198
727736557	Causal_Oversimplification	1240	1259
727736557	Causal_Oversimplification	1262	1363
727736557	Loaded_Language	1777	1783
727736557	Name_Calling,Labeling	1827	1846
727736557	Name_Calling,Labeling	2208	2224
727736557	Name_Calling,Labeling	2320	2353
727736557	Loaded_Language	2401	2422
727736557	Repetition	2823	2834
727736557	Repetition	2859	2876
727736557	Thought-terminating_Cliches	4056	4079
727736557	Thought-terminating_Cliches	4081	4108
727736557	Thought-terminating_Cliches	4558	4608
727736557	Exaggeration,Minimisation	4640	4672
727736557	Name_Calling,Labeling	4784	4799
727736557	Name_Calling,Labeling	4806	4813
727736557	Doubt	5152	5205
