728169864	Name_Calling,Labeling	5	10
728169864	Loaded_Language	430	449
728169864	Name_Calling,Labeling	1569	1594
728169864	Name_Calling,Labeling	2616	2704
728169864	Loaded_Language	2708	2746
728169864	Doubt	2748	2841
728169864	Doubt	2845	2868
728169864	Name_Calling,Labeling	3143	3167
728169864	Name_Calling,Labeling	5276	5295
728169864	Loaded_Language	5480	5490
728169864	Slogans	5695	5703
728169864	Slogans	5710	5724
728169864	Black-and-White_Fallacy	6122	6159
728169864	Black-and-White_Fallacy	6175	6194
