705409419	Loaded_Language	135	150
705409419	Loaded_Language	888	944
705409419	Loaded_Language	948	976
705409419	Loaded_Language	1300	1308
705409419	Loaded_Language	1320	1354
705409419	Doubt	1624	1641
705409419	Doubt	1655	1734
705409419	Name_Calling,Labeling	1949	2009
705409419	Causal_Oversimplification	4037	4082
705409419	Causal_Oversimplification	4091	4201
705409419	Loaded_Language	4203	4205
705409419	Loaded_Language	4214	4386
705409419	Loaded_Language	5830	5864
705409419	Loaded_Language	5879	5922
