696694316	Loaded_Language	544	604
696694316	Exaggeration,Minimisation	956	994
696694316	Loaded_Language	956	994
696694316	Exaggeration,Minimisation	1001	1023
696694316	Loaded_Language	1001	1023
696694316	Exaggeration,Minimisation	1029	1037
696694316	Loaded_Language	1029	1037
696694316	Loaded_Language	3029	3147
696694316	Loaded_Language	3224	3334
696694316	Loaded_Language	3339	3357
696694316	Loaded_Language	3359	3455
696694316	Loaded_Language	3464	3544
696694316	Loaded_Language	3548	3583
696694316	Loaded_Language	3590	3612
696694316	Loaded_Language	3614	3729
696694316	Thought-terminating_Cliches	3714	3729
696694316	Loaded_Language	4113	4134
696694316	Loaded_Language	4226	4248
696694316	Loaded_Language	6564	6592
696694316	Loaded_Language	6601	6630
696694316	Black-and-White_Fallacy	7386	7413
696694316	Black-and-White_Fallacy	7418	7443
696694316	Black-and-White_Fallacy	7451	7467
696694316	Black-and-White_Fallacy	7471	7685
696694316	Black-and-White_Fallacy	7687	7695
696694316	Black-and-White_Fallacy	7702	7871
696694316	Black-and-White_Fallacy	7877	7893
696694316	Black-and-White_Fallacy	7902	7914
696694316	Black-and-White_Fallacy	7918	7963
696694316	Reductio_ad_hitlerum	8615	8630
696694316	Reductio_ad_hitlerum	8635	8647
696694316	Reductio_ad_hitlerum	8657	8804
696694316	Appeal_to_fear-prejudice	8806	8816
696694316	Appeal_to_fear-prejudice	8820	8849
696694316	Appeal_to_fear-prejudice	8853	8881
696694316	Appeal_to_fear-prejudice	8889	8898
696694316	Appeal_to_fear-prejudice	8905	8944
696694316	Appeal_to_fear-prejudice	8946	9025
696694316	Black-and-White_Fallacy	9791	9885
696694316	Black-and-White_Fallacy	9888	9895
696694316	Black-and-White_Fallacy	9903	9970
696694316	Black-and-White_Fallacy	9973	9998
696694316	Loaded_Language	10190	10212
696694316	Loaded_Language	11734	11740
696694316	Loaded_Language	11760	11834
696694316	Appeal_to_fear-prejudice	11836	11923
696694316	Thought-terminating_Cliches	12520	12534
696694316	Thought-terminating_Cliches	12538	12611
696694316	Thought-terminating_Cliches	12615	12638
